Sümmchen;z ʏ m ç ə n
Summenformel;z ʊ m ə n f ɔ r m ə l
Summe;z ʊ m ə
Sumpf;z ʊ m p f
Sünder;z ʏ n d ɐ
Sünde;z ʏ n d ə
Superheld;z uː p ɐ h ɛ l t
Supermarkt;z uː p ɐ m a r k t
Superoxid;z uː p ə r ɔ k s iː t
Superphosphat;z uː p ɐ f o s f a t
Suppenküche;z ʊ p ə n k ʏ ç ə
Supraleiter;z u p r a l aɪ t ɐ
Surinamerin;z uː r i n a m ə r ɪ n
Surinamer;z uː r i n aː m ɐ
Surrealist;z ʏ r e a l ɪ s t
Suspendierung;z ʊ s p ɛ n d iː r ʊ ŋ
Süße;z yː s ə
Süßholz;z ʏ ʃ ɔ l ts
Süßigkeit;z yː s ɪ ç k aɪ t
Süßstoff;z yː s ʃ t ɔ f
Süßware;z yː s v aː r ə
Süßwasserfisch;z yː s v a s ɐ f ɪ ʃ
Swastika;s v a s t i k a
Sylphe;z ʏ l f ə
Sylvinit;z yː l v i n iː t
Symbol;z ʏ m b oː l
Symmetrie;z y m eː t r iː
Sympodium;z ʏ m p oː d j ʊ m
Symptom;z ʏ m p t oː m
Synagoge;z y n a ɡ oː ɡ ə
Syndrom;z ʏ n d r oː m
Synekdoche;z y n ə k d ɔ x ə
Synonymie;z y n o n ʏ m iː
Synonym;z y n o n yː m
Synthese;z ʏ n t eː z ə
System;z ʏ s t eː m
Systole;z ʏ s t oː l ə
Szene;s ts eː n ə
Szintigrafie;s ts iː n t i ɡ r a f iː
Szintillationszähler;s ts iː n t ɪ l j a ts j oː n s ts ɛː l ɐ
Tabakkäfer;t a b a k k ɛː f ɐ
Tabakpflanze;t a b a k p f l a n ts ə
Tabak;t a b a k
Tablett;t a b l ɛ t
Tadel;t aː d ə l
Tadschike;t aː t ʃ ɪ k ə
Taenit;t a eː n ɪ t
Tafelsilber;t aː f ɛ l z ɪ l b ɐ
Tafel;t aː f ə l
Taft;t a f t
Tagebau;t aː ɡ ə b aʊ
Tagesbedarf;t aː ɡ ə s b ə d a r f
Tageslicht;t aː ɡ ə s l ɪ ç t
Tageszeit;t aː ɡ ə s ts aɪ t
Taifun;t aɪ f ʊ n
Taiwaner;t aɪ v aː n ɐ
Takelage;t aː k ə l aː ɡ ə
Talent;t a l ɛ n t
Talgdrüse;t a l k d r yː z ə
Talg;t a l k
Talisman;t a l ɪ s m a n
Talk;t a l k
Talsohle;t aː l s oː l ə
Tal;t aː l
Tamarinde;t a m a r ɪ n d ə
Tamtam;t a m t aː m
Tangens;t a ŋ ə n s
Tang;t a ŋ
Tankfahrzeug;t a ŋ k f aː r ts ɔʏ k
Tankstelle;t a ŋ k ʃ t ɛ l ə
Tannenbaum;t a n ə n b aʊ m
Tanne;t a n ə
Tann;t a n
Tantalerz;t a n t a l ɐ ts
Tantalit;t a n t a l ɪ t
Tantal;t a n t aː l
Tante;t a n t ə
Tanzball;t a n ts b a l
Tänzer;t ɛ n ts ɐ
Tanz;t a n ts
Tapetenfarbe;t a p eː t ɛ n f a r b ə
Tapete;t a p eː t ə
Tapir;t a p iː ə
Tarifvertrag;t a r iː f f ɛɐ t r aː k
Tarnkappenbomber;t a r ŋ k a p ə n b ɔ m b ɐ
Tartrat;t a r t r aː t
Tartsche;t a r t ʃ ə
Taschendieb;t a ʃ ə n d iː p
Taschengeld;t a ʃ ə n ɡ ɛ l t
Taschenlampe;t a ʃ ə n l a m p ə
Taschentuch;t a ʃ ə n t uː x
Taschenwörterbuch;t a ʃ ə n v œɐ t ə n r b uː x
Tastaturbelegung;t a s t a t uː r b ə l eː ɡ ʊ ŋ
Tastatur;t a s t a t uːɐ
Tastenbelegung;t a s t ə n b ə l eː ɡ ʊ ŋ
Tastenkombination;t a s t ə n k ɔ m b i n a ts j oː n
Taste;t a s t ə
Tastsinn;t a s t s ʔ ɪ n
Täter;t ɛː t ɐ
Tätigkeitswort;t ɛː t ɪ ç k aɪ t s v œɐ t s
Tätowierung;t ɛ t o v iː r ʊ ŋ
Tatsachenbeschöniger;t aː t z a x ə n b ə ʃ øː n ɪ ɡ ɐ
Tatsachenverdreher;t aː t z a x ə n v ɐ d r eː ʔ iː r
Tatsachenverdrehung;t aː t z a x ə n v ɐ d r eː ʊ ŋ
Tatsache;t aː t z a x ə
Tattergreisin;t a t ɐ ɡ r aɪ z ɪ n
Tattergreis;t a t ɐ ɡ r aɪ s
Tatterich;t a t ə r ɪ ç
Tatverdacht;t a t f ɐ d a x t
Tatze;t a t s ə
Täubchen;t ɔʏ p ç ə n
Taubenblume;t aʊ b ə n b l uː m ə
Taubheit;t aʊ p h aɪ t
Taubnessel;t aʊ p n ɛ s ə l
Taucherglocke;t aʊ x ɐ ɡ l ɔ k ə
Taucherin;t aʊ x ə r ɪ n
Taucherkrankheit;t aʊ x ɐ k r a ŋ k h aɪ t
Täufer;t ɔʏ f ɐ
Taufschein;t aʊ f ʃ aɪ n
Tauglichkeit;t aʊ k l ɪ ç k aɪ t
Tausch;t aʊ ʃ
Täuschung;t ɔʏ ʃ ʊ ŋ
Tausendschönchen;t aʊ z ə n t ʃ øː n ç ə n
Tausendschön;t aʊ z ə n t ʃ øː n
Tausendstel;t aʊ z ə n t s t ə l
Taxifahrerin;t a k s i f aː r ə r ɪ n
Teamgeist;t ə ʔ a m ɡ aɪ s t
Technetat;t ɛ ç n ə t aː t
Technetiumatom;t ɛ ç n e ts j ʊ m a t oː m
Technetium;t ɛ ç n e ts j ʊ m
Technikerin;t ɛ ç n iː k ə r ɪ n
Technologie;t ɛ ç n o l o ɡ iː
Teeglas;t eː ɡ l aː s
Teekanne;t eː ə k a n ə
Teekesselchen;t eː k ə s ə l ç ə n
Teekessel;t eː k ə s ə l
Teelöffel;t eː l œ f ə l
Teetasse;t eː t a s ə
Teich;t aɪ ç
Teilarbeitslosigkeit;t aɪ l ʔ a r b aɪ t s l oː z ɪ ç k aɪ t
Teilchenbeschleuniger;t aɪ l ç ə n b ə ʃ l ɔʏ n ɪ ɡ ɐ
Teilchendetektor;t aɪ l ç ə n d e t ɛ k t ɔ r
Teilchengröße;t aɪ l ç ə n ɡ r øː s ə
Teilchen;t aɪ l ç ə n
Teilnehmerin;t aɪ l n eː m ə r ɪ n
Teilnehmer;t aɪ l n eː m ɐ
Teilzeit;t aɪ l ts aɪ t
Telefonat;t e l e f o n aː t
Telefonbuch;t e l e f oː n b uː x
Telefonkonferenz;t e l e f oː n k ɔ n f e r ɛ n ts
Telefonnummer;t e l e f oː n n ʊ m ɐ
Telefonseelsorge;t e l e f oː n z eː l z oːɐ r ɡ ə
Telefonverkäufer;t e l ɪ f oː n v ɛɐ k aʊ ʔ ɔʏ f ɐ
Telefonzelle;t e l e f oː n ts ɛ l ə
Telegramm;t e l e ɡ r a m
Telekommunikation;t eː l ə k ɔ m u n i k a ts j oː n
Telepathie;t eː l ə p aː t iː
Telephon;t e l e f oː n
Teleskop;t eː l ɛ s k ɔ p
Teller;t ɛ l ɐ
Tellerwäscher;t ɛ l ɐ v ɛ ʃ ɐ
Tellurid;t ɛ l u r ɪ d
Tellurium;t ɛ l u r j ʊ m
Tellur;t ɛ l ʊɐ s
Tempel;t ɛ m p ə l
Temperament;t ɛ m p ə r a m ɛ n t
Temperaturanstieg;t ɛ m p ə r a t uː r a n ʃ t iː k
Temperaturbereich;t ɛ m p ə r a t uːɐ b ə r aɪ ç
Temperatur;t ɛ m p ə r a t uːɐ
Tendenz;t ɛ n d ɛ n ts
Tennisplatz;t ɛ n ɪ s p l a t s
Tensid;t ɛ n s ɪ t
Teppichboden;t ɛ p ɪ ç b oː d ə n
Teppichfarbe;t ɛ p b ɪ ç f aː r b ə
Teppich;t ɛ p ɪ ç
Tepui-Tropfenameisenwürger;t e p u i t r ɔ p f ə n a m aɪ z ə n v yː r ɡ ɐ
Terbium;t eːɐ r b ɪ ʊ m
Terephthalsäure;t ə r ɛ f t h a l z øː r ə
Terminal;t œɐ m ɪ n ə l
Termineinlage;t ɛɐ m øː iː n aɪ n l aː ɡ ə
Termingeld;t ɛɐ m øː ɪ ŋ ə l t
Termin;t ɛɐ m iː n
Termite;t ɛɐ m øː iː t ə
Terpineol;t ə r p iː n e ɔ l
Terrasse;t ɛ r a s ə
Terrorherrschaft;t ɛ r ɔɐ h ɔ ɐ r ʃ a f t
Terrorist;t ɛ r o r ɪ s t
Tesafilm;t ɛ z aː f ɪ l m
Tesla;t ɛ s l aː
Testosteron;t ɛ s t ɔ s t ə r oː n
Tetraborat;t e t r a b oː r aː t
Tetrabromid;t e t r a b r o m iː t
Tetrachlorid;t e t r a x l o r iː t
Tetrafluorid;t e t r a f l u o r iː t
Tetragon;t e t r aː ɡ ɔ n
Tetrahalogenid;t e t r aː l k o ɡ ə n ɪ d
Tetrahydrat;t e t r aː aɪ d r aː t
Tetraiodid;t eː t r eː o d iː t
Tetramer;t ɛ t r aː m ɐ
Tetraoxid;t e t r a ɔ k s iː t
Tetroxid;t e t r ɔ k s iː t
Teufelskreis;t ɔʏ f ə l s k r aɪ s
Teufelswels;t ɔʏ f ə l s v ɛ l s
Teufel;t ɔʏ f ə l
Textil;t ɛ k s t iː l
Thailänderin;t aɪ l ɛ n d ə r ɪ n
Thailänder;t aɪ l ɛ n d ɐ
Thalamus;t a l aː m ʊ s
Thallium;t a l j ʊ m
Theaterstück;t e ʔ aː t ɐ ʃ t ʏ k
Theater;t e ʔ aː t ɐ
Theistin;t aɪ s t ɪ n
Theist;t aɪ s t
Theodizee;t e o d ʔ i ts eː ə
Theokratie;t e o k r a t iː
Theologe;t e o l oː ɡ ə
Theologie;t e o l o ɡ iː
Theorem;t e oː r ə m
Therapie;t e r a p iː
Thermitverfahren;t h ɐ m ɪ t f ɐ f aː r ə n
Thermoelement;t h ɐ m o ʔ e l e m ɛ n t
Thermosflasche;t h ɐ m oː s f l a ʃ ə
These;t eː z ə
Theta;t eː t ə
Thing;t ɪ ŋ
Thioacetal;t j o a n ə t aː l
Thiocyanat;t j o s j aː n a t
Thioester;t j o e s t ɐ
Thioether;t j o e t ɐ
Thiol;t j ɔ l
Thiomolybdat;t h j ɔ m ɔ l ʏ b d a t
Thiophosphat;t j ɔ f o s f a t
Thioredoxin;t j o r e d ɔ k s iː n
Thiosulfat;t j oː z ʊ l f aː t
Thiosulfit;t j oː z ʊ l f iː t
Thorax;t oː r a k s
Thoriumisotop;t oː r j ʊ m i z o t oː p
Thorium;t oː r j ʊ m
Thortveitit;t ɔɐ t s v aɪ t ɪ t
Thron;t r oː n
Thulium;t u l j ʊ m
Thunfisch;t uː n f ɪ ʃ
Thüringerin;t yː r ɪ ŋ ə r ɪ n
Thüringer;t yː r ɪ ŋ ɐ
Tibeterin;t iː b e t ə r ɪ n
Tibeter;t iː b eː t ɐ
Tibetfuchs;t iː b ɛ t f ʊ k s
Tide;t iː d ə
Tiefe;t iː f ə
Tiefland;t iː f l a n t
Tiefschlag;t iː f ʃ l aː k
Tiefschnee;t iː f ʃ n eː
Tiefschutz;t iː f ʃ ʊ t s
Tiefstwert;t iː f s t v ɐ t
Tief;t iː f
Tiegel;t iː ɡ ə l
Tierkreiszeichen;t iː r k r aɪ s ts aɪ ç ə n
Tierquälerei;t iː r k v ɛː l ə r aɪ
Tierquäler;t iː r k v ɛː l ɐ
Tierschützer;t iː r ʃ ʏ t s ɐ
Tierversuch;t iː r v ɐ z uː x
Tigerhai;t ɪ ɡ ɐ h aɪ
Timberwolf;t ɪ m b ɐ v ɔ l f
Timeboxing;t aɪ m b ɔ k s ɪ ŋ
Timeout;t iː m eː oː t
Timing;t i m ɪ ŋ
Tinktur;t ɪ ŋ k t uːɐ ɐ
Tintenfass;t ɪ n t ə n f a s
Tintenfisch;t ɪ n t ə n f ɪ ʃ
Tintenklecks;t ɪ n t ə n k l ɛ k s
Tipp;t ɪ p
Tip;t ɪ p
Tirade;t i r aː d ə
Tischchen;t ɪ ʃ ç ə n
Tischdecke;t ɪ ʃ d ɛ k ə
Tischlerei;t ɪ ʃ l ə r aɪ
Tischler;t ɪ ʃ l ɐ
Tischtuch;t ɪ ʃ t uː x
Titanat;t i t a n a t
Titanium;t i t aː n j ʊ m
Titel;t iː t ə l
Titelverteidiger;t iː t ə l v ɛɐ t aɪ d ɪ ɡ ɐ
Toaster;t oː s t ɐ
Todesangst;t oː d ə s ʔ a ŋ s t
Todesfall;t oː d ə s f a l
Todesopfer;t oː d ə s ʔ ɔ p f ɐ
Todesstoß;t oː d ɛ s ʃ t oː s
Todeswunsch;t oː d ə s v ʊ n ʃ
Todsünde;t oː t z ʏ n d ə
Toleranz;t o l e r a n ts
Tollkirsche;t ɔ l k i ɐ ʃ ə
Tollwut;t ɔ l v uː t
Tölpel;t œ l p ə l
Tomate;t o m aː t ə
Tombola;t ɔ m b o l a
Tonart;t oː n ʔ a r t
Tonerde;t oː n ɐ d ə
Tongaer;t ɔ n ɡ a ə r
Tonleiter;t oː n l aɪ t ɐ
Tonmineral;t ɔ n m iː n e r aː l
Tonnengewölbe;t ɔ n ə n ɡ ə v œ l b ə
Tonne;t ɔ n ə
Tontaube;t ɔ n t ʔ aʊ b ə
Tooltip;t aʊ l t ɪ p
Topas;t oː p a s
Topfen;t ɔ p f ə n
Töpfer;t œ p f ɐ
Topf;t ɔ p f
Topinambur;t o p i n ʔ a m b ʊɐ s
Torheit;t ɔɐ h ɔ aɪ t
Torhüter;t oːɐ h yː t ɐ
Torschütze;t oːɐ ʃ ʏ t s ə
Toteis;t o t e ɪ s
Totem;t o t ə m
Totenglocke;t oː t ə n ɡ l ɔ k ə
Totenmesse;t oː t ə n m ɛ s ə
Totentrompete;t o t ə n t r ɔ m p eː t ə
Totgeburt;t oː t ɡ ə b ʊɐ s t
Totschlag;t oː t ʃ l aː k
Toupet;t o uː p ə t
Toxikologe;t ɔ k s iː k oː l oː ɡ ə
Toxikologin;t ɔ k s iː k oː l oː ɡ ɪ n
Toypudel;t ɔʏ p j uː ə l
Trabant;t r a b a n t
Trachom;t r a x oː m
Tracht;t r a x t
Tradition;t r a d i ts j oː n
Tragant;t r aː ɡ a n t
Tragbahre;t r aː k b aː r ə
Trägergas;t r ɛː ɡ ɐ ɡ a s
Träger;t r ɛː ɡ ɐ
Trägerwelle;t r ɛː ɡ ɐ v ɛ l ə
Trage;t r aː ɡ ə
Tragflügelboot;t r aː k f l yː ɡ ə l b oː t
Traggas;t r aː k ɡ aː s
Tragödie;t r a ɡ øː d j ə
Trainee;t r aɪ n eː
Trainerin;t r eː n ə r ɪ n
Trainer;t r eː n ɐ
Traktion;t r a k ts j oː n
Traktorist;t r a k t o r ɪ s t
Trakt;t r a k t
Trampelpfad;t r a m p ə l p f aː t
Trampeltier;t r a m p ə l t iː ə
Trampolin;t r a m p ɔ l iː n
Träne;t r ɛː n ə
Tränke;t r ɛ ŋ k ə
Trank;t r a ŋ k
Transferrin;t r aː n s f ɐ r ɪ n
Transistor;t r aː n z ɪ s t oː r
Transporter;t r a n s p ɔɐ t ɐ
Transportvorgang;t r a n s p ɔɐ t s f oːɐ r ɡ a ŋ
Transportweg;t r a n s p ɔɐ t s v eː k
Transvestit;t r aː n s v ɛ s t ɪ t
Trapez;t r aː p ə ts
Trappe;t r a p ə
Traubenlese;t r aʊ b ə n l eː z ə
Traube;t r aʊ b ə
Trauerameisenwürger;t r aʊ ə r a m aɪ z ə n v yː r ɡ ɐ
Trauerfeier;t r aʊ ɐ f aɪ ɐ
Trauerschwan;t r aʊ ɐ ʃ v a n
Trauerspiel;t r aʊ ɐ ʃ p iː l
Trauerweide;t r aʊ ɐ v aɪ d ə
Träumer;t r ɔʏ m ɐ
Trauring;t r aʊ r ɪ ŋ
Trauung;t r aʊ ʊ ŋ
Treffer;t r ɛ f ɐ
Treiber;t r aɪ b ɐ
Treibhausgas;t r aɪ p h aʊ s ɡ aː s
Treibhaus;t r aɪ p h aʊ s
Tremor;t r e m ɔ r
Trennverfahren;t r ɛ n v ɐ f aː r ə n
Treppennatter;t r ɛ p ə n a t ɐ
Treppe;t r ɛ p ə
Tresor;t r e z oːɐ
Trespe;t r ə ʃ p ə
Tretlager;t r ɛ t l aː ɡ ɐ
Treue;t r ɔʏ ə
Treuhänder;t r ɔʏ h ɛ n d ɐ
Triarsan;t r i aː r z a n
Tribologie;t r iː b o l oː ɡ iː
Tribromid;t r aɪ b r o m iː t
Tribunal;t r i b u n aː l
Tribüne;t r i b yː n ə
Tribut;t r aɪ b u t
Trichlorid;t r ɪ ç l o r iː t
Trichter;t r ɪ ç t ɐ
Trickbetrüger;t r ɪ k b ə t r yː ɡ ɐ
Triebwerk;t r iː p v ɐ k
Trifluorid;t r iː f l u o r iː t
Triglycerid;t r ɪ ɡ l yː ts ə r ɪ t
Triiodid;t r iː j o d iː t
Trimester;t r i m ɛ s t ɐ
Trinität;t r i n i t ɛː t
Trinker;t r ɪ ŋ k ɐ
Trinkgefäß;t r ɪ ŋ k ɡ ə f ɛ s
Trinkgeld;t r ɪ ŋ k ɡ ɛ l t
Trinkspruch;t r ɪ ŋ k ʃ p r ʊ x
Trio;t r iː o
Trioxid;t r iː ɔ k s iː t
Triphosphat;t r i f o s f a t
Triphylin;t r i f yː l i n
Triselan;t r i z ɛ l aː n
Triselenid;t r i z ə l e n ɪ d
Trisulfid;t r i z ʊ l f ɪ t
Tritid;t r i t iː t
Tritt;t r ɪ t
Triumvirat;t r j ʊ m v i r aː t
Trockenbeerenauslese;t r ɔ k ə n b eː r ə n aʊ s l eː z ə
Trockendock;t r ɔ k ə n d ɔ k
Trockengewicht;t r ɔ k ə n ɡ ə v ɪ ç t
Trockenpflaume;t r ɔ k ə n p f l aʊ m ə
Trocknung;t r ɔ k n ʊ ŋ
Trog;t r ɔ k
Troll;t r ɔ l
Trommelbremse;t r ɔ m ə l b r ɛ m z ə
Trommelfeuer;t r ɔ m ə l f ɔʏ ɐ
Trommelralle;t r ɔ m ə l r a l ə
Trommel;t r ɔ m ə l
Trompete;t r ɔ m p eː t ə
Tröpfcheninfektion;t r œ p f ç ə n ɪ n f ɛ k ts j oː n
Tröpfchenmodell;t r œ p f ç ə n m o d ɛ l
Trophäe;t r oː f ɛː ə
Trostpreis;t r oː s t p r aɪ s
Trottel;t r ɔ t ə l
Trotzkistin;t r ɔ t s k ɪ s t ɪ n
Trotzkist;t r ɔ t s k ɪ s t
Trugschluss;t r uː k ʃ l ʊ s
Truhe;t r uː ə
Trümmersprache;t r ʏ m ɐ ʃ p r aː x ə
Trumpf;t r ʊ m p f
Truppe;t r ʊ p ə
Truthahn;t r uː t h aː n
Trutz;t r ʊ t s
Tscheche;t ʃ ɛ ç ə
Tschernken;t ʃ ɐ n k ə n
Tübinger;t yː b ɪ ŋ ɐ
Tubist;t u b ɪ s t
Tüchtigkeit;t ʏ ç t ɪ ç k aɪ t
Tücke;t ʏ k ə
Tukan;t uː k a n
Tümpel;t ʏ m p ə l
Tumult;t u m ʊ l t
Tunnel;t ʊ n ə l
Tupel;t uː p ə l
Turban;t uː r b aː n
Turbinenblatt;t uː r b iː n ə n b l a t
Turbine;t uː r b iː n ə
Turiner;t u r iː n ɐ
Türkenbund;t yː r k ə n b ʊ n t
Türke;t yː r k ə
Türkin;t yː r k iː n
Türklingel;t yː r k l ɪ ŋ ə l
Turmfalke;t ʊɐ s m f a l k ə
Turnier;t ʊɐ n iːɐ
Turnschuh;t uːɐ n s ʃ uː
Turnus;t uːɐ n t ʔ ʊ s
Türsteher;t yː ɐ ʃ t eː ə r
Turteltaube;t t r t ə l t aʊ b ə
Tüte;t yː t ə
Tutorial;t u t o r j aː l
Tutorium;t u t oː r j ʊ m
Twist;t v ɪ s t
Type;t yː p ə
Typinferenz;t i p ɪ n f e r ɛ n ts
Typus;t yː p ʊ s
Tyrannei;t y r a n ʔ aɪ
Tyrann;t y r a n
U-Ausschuss;ʔ uː ʔ aʊ s ʃ ʊ s
Übelkeit;ʔ yː b ə l k aɪ t
Übel;ʔ yː b ə l
Überangebot;ʔ yː b ɐ ʔ a n ɡ ə b oː t
Überbleibsel;ʔ yː b ɐ b l aɪ p s ə l
Überblick;ʔ yː b ɐ b l ɪ k
Übereile;ʔ yː b ə r aɪ l ə
Übereilung;ʔ yː b ə r aɪ l ʊ ŋ
Überfall;ʔ yː b ɐ f a l
Überfamilie;ʔ yː b ɐ f a m iː l j ə
Überfinanzierung;ʔ yː b ɐ f i n a n ts iː r ʊ ŋ
Überfluss;ʔ yː b ɐ f l ʊ s
Übergabeparameter;ʔ yː b ɐ ɡ a b ə p a r a m eː t ɐ
Übergangsmetallkomplex;ʔ yː b ɐ ɡ a ŋ s m ə t a l k ɔ m p l ɛ k s
Übergangsmetalloxid;ʔ yː b ɐ ɡ a ŋ s m ə t a l ɔ k s iː t
Übergangsmetall;ʔ yː b ɐ ɡ a ŋ s m ə t a l
Übergriff;ʔ yː b ɐ ɡ r ɪ f
Überheblichkeit;ʔ yː b ɐ h eː p l ɪ ç k aɪ t
Überklasse;ʔ yː b ɐ k l a s ə
Überlänge;ʔ yː b ɐ l ɛ ŋ ə
Überläufer;ʔ yː b ɐ l ɔʏ f ɐ
Überlebenskunst;ʔ yː b ɐ l eː b ə n s k ʊ n s t
Überleben;ʔ yː b ɐ l eː b ə n
Überlegenheit;ʔ yː b ɐ l eː ɡ ə n h aɪ t
Überlegung;ʔ yː b ɐ l eː ɡ ʊ ŋ
Überlieferung;ʔ yː b ɐ l iː f ə r ʊ ŋ
Übermensch;ʔ yː b ɐ m ɛ n ʃ
Übermut;ʔ yː b ɐ m uː t
Übernahme;ʔ yː b ɐ n aː m ə
Überrest;ʔ yː b ɐ r ɛ s t
Überschätzung;ʔ yː b ɐ ʃ ɛ t s ʊ ŋ
Überschuss;ʔ yː b ɐ ʃ ʊ s
Überschuß;ʔ yː b ɐ ʃ ʊ s
Übersetzen;ʔ yː b ɐ z ɛ t s ə n
Übersetzerin;ʔ yː b ɐ z ɛ t s ə r ɪ n
Übersetzer;ʔ yː b ɐ z ɛ t s ɐ
Übersetzungswörterbuch;ʔ yː b ɐ z ɛ t s ʊ ŋ s v œɐ t ə n r b uː x
Übersetzung;ʔ yː b ɐ z ɛ t s ʊ ŋ
Übersicht;ʔ yː b ɐ z ɪ ç t
Übersteuern;ʔ yː b ɐ ʃ t ɔʏ ɐ n
Überteuerung;ʔ yː b ɐ t ɔʏ ə r ʊ ŋ
Übertrager;ʔ yː b ɐ t r aː ɡ ɐ
Übertragung;ʔ yː b ɐ t r aː ɡ ʊ ŋ
Übertretung;ʔ yː b ɐ t r ə t ʊ ŋ
Überwachung;ʔ yː b ɐ v a x ʊ ŋ
Überweisung;ʔ yː b ɐ v aɪ z ʊ ŋ
Überzeugung;ʔ yː b ɐ ts ɔʏ ɡ ʊ ŋ
Überziehen;ʔ yː b ɐ ts iː ə n
U-Boot;ʔ uː b oː t
Übung;ʔ yː b ʊ ŋ
Uchte;ʔ ʊ ç t ə
Uferschwalbe;ʔ uː f ɐ ʃ v a l b ə
Ufer;ʔ uː f ɐ
Uhrenfeder;ʔ uː r ə n f eː d ɐ
Uhrglasnagel;u r ɡ l a s n aː ɡ ə l
Uhrwerk;ʔ uː r v ɐ k
Uhrzeit;ʔ uːɐ ts aɪ t
Uhüchen;ʔ uː ʏ ç ə n
Ukrainerin;ʔ u k r a i n ə r ɪ n
Ukrainer;ʔ u k r a iː n ɐ
Ulmer;ʔ ʊ l m ɐ
Ulme;ʔ ʊ l m ə
Umfeld;ʔ ʊ m f ɛ l t
Umformulierung;ʔ ʊ m f ɔ r m u l iː r ʊ ŋ
Umgangssprache;ʔ ʊ m ɡ a ŋ s ʃ p r aː x ə
Umhang;ʔ ʊ m h a ŋ
Umkehrung;ʔ ʊ m k eː r ʊ ŋ
Umlaufbahn;ʔ ʊ m l aʊ f b aː n
Umlauf;ʔ ʊ m l aʊ f
Umlaufzeit;ʔ ʊ m l aʊ f ts aɪ t
Umriss;ʔ ʊ m r ɪ s
Umsatz;ʔ ʊ m z a t s
Umschalttaste;ʔ ʊ m ʃ a l t t a s t ə
Umschlag;ʔ ʊ m ʃ l aː k
Umschuldung;ʔ ʊ m ʃ ʊ l d ʊ ŋ
Umspannwerk;ʔ ʊ m ʃ p a n v ɐ k
Umstand;ʔ ʊ m ʃ t a n t
Umwälzung;ʔ ʊ m v ɛ l ts ʊ ŋ
Umwandlungspunkt;ʔ ʊ m v a n d l ʊ ŋ s p ʊ ŋ k t
Umweltaspekt;ʔ ʊ m v ɛ l t ʔ a s p ɛ k t
Umweltministerium;ʔ ʊ m v ɛ l t m i n ɪ s t eːɐ j ʊ m
Umweltminister;ʔ ʊ m v ɛ l t m i n ɪ s t ɐ
Umweltschutz;ʔ ʊ m v ɛ l t ʃ ʊ t s
Umzingelung;ʔ ʊ m ts ɪ ŋ ə l ʊ ŋ
Umzinglung;ʔ ʊ m ts ɪ ŋ l ʊ ŋ
Umzug;ʔ ʊ m ts uː k
Unabhängigkeit;ʔ ʊ n ʔ a p h ɛ ŋ ɪ ç k aɪ t
Unannehmlichkeit;ʔ ʊ n a n n eː m l ɪ ç k aɪ t
Unbeherrschtheit;ʔ ʊ n b ə h ɐ r ʃ t h aɪ t
Unbeholfenheit;ʔ ʊ n b ə h ɔ l f ə n h aɪ t
Unbescholtenheit;ʔ ʊ n b ə ʃ ɔ l t ə n h aɪ t
Unbesiegbarkeit;ʔ ʊ n b ə z iː k b aː r k aɪ t
Unbesorgtheit;ʔ ʊ n b ə z ɔɐ k ə t h aɪ t
Unbeweisbarkeit;ʔ ʊ n b ə v aɪ s b aː r k aɪ t
Undank;ʔ ʊ n d a ŋ k
Underdog;ʔ a n d ɐ d ɔ k
UND-Gatter;ʔ ʊ n t ɡ a t ɐ
Undine;ʔ ʊ n d iː n ə
Unersättlichkeit;ʔ ʊ n ɐ z ɛ t l ɪ ç k aɪ t
Unfall;ʔ ʊ n f a l
Unfreundlichkeit;ʔ ʊ n f r ɔʏ n t l ɪ ç k aɪ t
Unfug;ʔ ʊ n f uː k
Ungarin;ʔ ʊ ŋ ɡ a r ɪ n
Ungar;ʔ ʊ ŋ ɡ a r
Ungemach;ʔ ʊ n ɡ ə m a x
Ungeschicklichkeit;ʔ ʊ n ɡ ə ʃ ɪ k l ɪ ç k aɪ t
Ungeziefer;ʔ ʊ n ɡ ə ts iː f ɐ
Ungleichung;ʔ ʊ n ɡ l aɪ ç ʊ ŋ
Ungnade;ʔ ʊ n ɡ n aː d ə
Unheil;ʔ ʊ n h aɪ l
Unhöflichkeit;ʔ ʊ n h øː f l ɪ ç k aɪ t
Union;j uː n j ə n
Unit-Test-Framework;ʔ ʊ n ɪ t t ɛ s t f r a m eː v œɐ k a
Unit-Test-Programmiergerüst;ʔ ʊ n ɪ t t ɛ s t p r o ɡ r a m iː ɛɐ ɡ ə r ʏ s t
Unittest;ʔ ʊ n ɪ t ə s t
Universität;ʔ u n i v ɛɐ z i t ɛː t
Universum;ʔ u n i v ɐ z ʊ m
Unkrautsäer;ʔ ʊ n k r aʊ t z ɛː ɐ
Unkraut;ʔ ʊ n k r aʊ t
Unlesbarkeit;ʔ ʊ n l ə s b a r k aɪ t
Unlesbarsein;ʔ ʊ n l ə s b a r z aɪ n
Unmenge;ʔ ʊ n m ɛ ŋ ə
Unpaarhufer;ʔ ʊ n p aː r h ʊ f ɐ
Unsinn;ʔ ʊ n z ɪ n
Untat;ʔ ʊ n t aː t
Untauglichkeit;ʔ ʊ n t aʊ k l ɪ ç k aɪ t
Unterarm;ʔ ʊ n t ɐ ʔ a r m
Unterbegriff;ʔ ʊ n t ɐ b ə ɡ r ɪ f
Unterfamilie;ʔ ʊ n t ɐ f a m iː l j ə
